"id","vehicle_id","image_order","image_url"
"1274","1C4RJHAG1S8656811",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG1S8656811/4.jpg"
"1275","1C4RJHAG1S8656811",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG1S8656811/5.jpg"
"1276","1C4RJHAG2PC586112",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG2PC586112/1.jpg"
"1277","1C4RJHAG2PC586112",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG2PC586112/2.jpg"
"1278","1C4RJHAG2PC586112",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG2PC586112/3.jpg"
"1279","1C4RJHAG2PC586112",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG2PC586112/4.jpg"
"1280","1C4RJHAG2PC586112",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG2PC586112/5.jpg"
"1281","1C4RJHAG3PC593697",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG3PC593697/1.jpg"
"1282","1C4RJHAG3PC593697",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG3PC593697/2.jpg"
"1283","1C4RJHAG3PC593697",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG3PC593697/3.jpg"
"1284","1C4RJHAG3PC593697",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG3PC593697/4.jpg"
"1285","1C4RJHAG3PC593697",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG3PC593697/5.jpg"
"1286","1C4RJHAG4PC601242",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4PC601242/1.jpg"
"1287","1C4RJHAG4PC601242",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4PC601242/2.jpg"
"1288","1C4RJHAG4PC601242",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4PC601242/3.jpg"
"1289","1C4RJHAG4PC601242",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4PC601242/4.jpg"
"1290","1C4RJHAG4PC601242",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4PC601242/5.jpg"
"1291","1C4RJHAG4RC194560",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC194560/1.jpg"
"1292","1C4RJHAG4RC194560",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC194560/2.jpg"
"1293","1C4RJHAG4RC194560",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC194560/3.jpg"
"1294","1C4RJHAG4RC194560",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC194560/4.jpg"
"1295","1C4RJHAG4RC194560",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC194560/5.jpg"
"1296","1C4RJHAG4RC715857",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC715857/1.jpg"
"1297","1C4RJHAG4RC715857",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC715857/2.jpg"
"1298","1C4RJHAG4RC715857",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC715857/3.jpg"
"1299","1C4RJHAG4RC715857",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC715857/4.jpg"
"1300","1C4RJHAG4RC715857",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG4RC715857/5.jpg"
"1301","1C4RJHAG5PC547966",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC547966/1.jpg"
"1302","1C4RJHAG5PC547966",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC547966/2.jpg"
"1303","1C4RJHAG5PC547966",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC547966/3.jpg"
"1304","1C4RJHAG5PC547966",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC547966/4.jpg"
"1305","1C4RJHAG5PC547966",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC547966/5.jpg"
"1306","1C4RJHAG5PC614081",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC614081/1.jpg"
"1307","1C4RJHAG5PC614081",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC614081/2.jpg"
"1308","1C4RJHAG5PC614081",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC614081/3.jpg"
"1309","1C4RJHAG5PC614081",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC614081/4.jpg"
"1310","1C4RJHAG5PC614081",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC614081/5.jpg"
"1311","1C4RJHAG5PC640888",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC640888/1.jpg"
"1312","1C4RJHAG5PC640888",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC640888/2.jpg"
"1313","1C4RJHAG5PC640888",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC640888/3.jpg"
"1314","1C4RJHAG5PC640888",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC640888/4.jpg"
"1315","1C4RJHAG5PC640888",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5PC640888/5.jpg"
"1316","1C4RJHAG5S8699158",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5S8699158/1.jpg"
"1317","1C4RJHAG5S8699158",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5S8699158/2.jpg"
"1318","1C4RJHAG5S8699158",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5S8699158/3.jpg"
"1319","1C4RJHAG5S8699158",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5S8699158/4.jpg"
"1320","1C4RJHAG5S8699158",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG5S8699158/5.jpg"
"1321","1C4RJHAG6S8699198",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG6S8699198/1.jpg"
"1322","1C4RJHAG6S8699198",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG6S8699198/2.jpg"
"1323","1C4RJHAG6S8699198",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG6S8699198/3.jpg"
"1324","1C4RJHAG6S8699198",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG6S8699198/4.jpg"
"1325","1C4RJHAG6S8699198",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG6S8699198/5.jpg"
"1326","1C4RJHAG7RC166008",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7RC166008/1.jpg"
"1327","1C4RJHAG7RC166008",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7RC166008/2.jpg"
"1328","1C4RJHAG7RC166008",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7RC166008/3.jpg"
"1329","1C4RJHAG7RC166008",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7RC166008/4.jpg"
"1330","1C4RJHAG7RC166008",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7RC166008/5.jpg"
"1331","1C4RJHAG7SC292018",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7SC292018/1.jpg"
"1332","1C4RJHAG7SC292018",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7SC292018/2.jpg"
"1333","1C4RJHAG7SC292018",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7SC292018/3.jpg"
"1334","1C4RJHAG7SC292018",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7SC292018/4.jpg"
"1335","1C4RJHAG7SC292018",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG7SC292018/5.jpg"
"1336","1C4RJHAG8N8606430",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8N8606430/1.jpg"
"1337","1C4RJHAG8N8606430",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8N8606430/2.jpg"
"1338","1C4RJHAG8N8606430",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8N8606430/3.jpg"
"1339","1C4RJHAG8N8606430",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8N8606430/4.jpg"
"1340","1C4RJHAG8N8606430",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8N8606430/5.jpg"
"1341","1C4RJHAG8R8577632",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8R8577632/1.jpg"
"1342","1C4RJHAG8R8577632",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8R8577632/2.jpg"
"1343","1C4RJHAG8R8577632",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8R8577632/3.jpg"
"1344","1C4RJHAG8R8577632",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8R8577632/4.jpg"
"1345","1C4RJHAG8R8577632",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG8R8577632/5.jpg"
"1346","1C4RJHAG9R8587800",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9R8587800/1.jpg"
"1347","1C4RJHAG9R8587800",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9R8587800/2.jpg"
"1348","1C4RJHAG9R8587800",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9R8587800/3.jpg"
"1349","1C4RJHAG9R8587800",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9R8587800/4.jpg"
"1350","1C4RJHAG9R8587800",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9R8587800/5.jpg"
"1351","1C4RJHAG9S8655180",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9S8655180/1.jpg"
"1352","1C4RJHAG9S8655180",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9S8655180/2.jpg"
"1353","1C4RJHAG9S8655180",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9S8655180/3.jpg"
"1354","1C4RJHAG9S8655180",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9S8655180/4.jpg"
"1355","1C4RJHAG9S8655180",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAG9S8655180/5.jpg"
"1356","1C4RJHAGXPC504367",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC504367/1.jpg"
"1357","1C4RJHAGXPC504367",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC504367/2.jpg"
"1358","1C4RJHAGXPC504367",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC504367/3.jpg"
"1359","1C4RJHAGXPC504367",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC504367/4.jpg"
"1360","1C4RJHAGXPC504367",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC504367/5.jpg"
"1361","1C4RJHAGXPC640904",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC640904/1.jpg"
"1362","1C4RJHAGXPC640904",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC640904/2.jpg"
"1363","1C4RJHAGXPC640904",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC640904/3.jpg"
"1364","1C4RJHAGXPC640904",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC640904/4.jpg"
"1365","1C4RJHAGXPC640904",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC640904/5.jpg"
"1366","1C4RJHAGXPC661798",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC661798/1.jpg"
"1367","1C4RJHAGXPC661798",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC661798/2.jpg"
"1368","1C4RJHAGXPC661798",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC661798/3.jpg"
"1369","1C4RJHAGXPC661798",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC661798/4.jpg"
"1370","1C4RJHAGXPC661798",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHAGXPC661798/5.jpg"
"1371","1C4RJHBG0PC510533",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC510533/1.jpg"
"1372","1C4RJHBG0PC510533",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC510533/2.jpg"
"1373","1C4RJHBG0PC510533",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC510533/3.jpg"
"1374","1C4RJHBG0PC510533",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC510533/4.jpg"
"1375","1C4RJHBG0PC510533",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC510533/5.jpg"
"1376","1C4RJHBG0PC533746",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC533746/1.jpg"
"1377","1C4RJHBG0PC533746",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC533746/2.jpg"
"1378","1C4RJHBG0PC533746",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC533746/3.jpg"
"1379","1C4RJHBG0PC533746",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC533746/4.jpg"
"1380","1C4RJHBG0PC533746",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0PC533746/5.jpg"
"1381","1C4RJHBG0SC293316",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0SC293316/1.jpg"
"1382","1C4RJHBG0SC293316",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0SC293316/2.jpg"
"1383","1C4RJHBG0SC293316",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0SC293316/3.jpg"
"1384","1C4RJHBG0SC293316",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0SC293316/4.jpg"
"1385","1C4RJHBG0SC293316",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG0SC293316/5.jpg"
"1386","1C4RJHBG1N8586164",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1N8586164/1.jpg"
"1387","1C4RJHBG1N8586164",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1N8586164/2.jpg"
"1388","1C4RJHBG1N8586164",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1N8586164/3.jpg"
"1389","1C4RJHBG1N8586164",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1N8586164/4.jpg"
"1390","1C4RJHBG1N8586164",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1N8586164/5.jpg"
"1391","1C4RJHBG1PC527972",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1PC527972/1.jpg"
"1392","1C4RJHBG1PC527972",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1PC527972/2.jpg"
"1393","1C4RJHBG1PC527972",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1PC527972/3.jpg"
"1394","1C4RJHBG1PC527972",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1PC527972/4.jpg"
"1395","1C4RJHBG1PC527972",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1PC527972/5.jpg"
"1396","1C4RJHBG1RC121869",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1RC121869/1.jpg"
"1397","1C4RJHBG1RC121869",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1RC121869/2.jpg"
"1398","1C4RJHBG1RC121869",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1RC121869/3.jpg"
"1399","1C4RJHBG1RC121869",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1RC121869/4.jpg"
"1400","1C4RJHBG1RC121869",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG1RC121869/5.jpg"
"1401","1C4RJHBG2P8909883",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG2P8909883/1.jpg"
"1402","1C4RJHBG2P8909883",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG2P8909883/2.jpg"
"1403","1C4RJHBG2P8909883",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG2P8909883/3.jpg"
"1404","1C4RJHBG2P8909883",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG2P8909883/4.jpg"
"1405","1C4RJHBG2P8909883",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG2P8909883/5.jpg"
"1406","1C4RJHBG4PC533216",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC533216/1.jpg"
"1407","1C4RJHBG4PC533216",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC533216/2.jpg"
"1408","1C4RJHBG4PC533216",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC533216/3.jpg"
"1409","1C4RJHBG4PC533216",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC533216/4.jpg"
"1410","1C4RJHBG4PC533216",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC533216/5.jpg"
"1411","1C4RJHBG4PC622140",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC622140/1.jpg"
"1412","1C4RJHBG4PC622140",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC622140/2.jpg"
"1413","1C4RJHBG4PC622140",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC622140/3.jpg"
"1414","1C4RJHBG4PC622140",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC622140/4.jpg"
"1415","1C4RJHBG4PC622140",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG4PC622140/5.jpg"
"1416","1C4RJHBG6PC506468",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG6PC506468/1.jpg"
"1417","1C4RJHBG6PC506468",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG6PC506468/2.jpg"
"1418","1C4RJHBG6PC506468",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG6PC506468/3.jpg"
"1419","1C4RJHBG6PC506468",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG6PC506468/4.jpg"
"1420","1C4RJHBG6PC506468",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG6PC506468/5.jpg"
"1421","1C4RJHBG7SC303775",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG7SC303775/1.jpg"
"1422","1C4RJHBG7SC303775",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG7SC303775/2.jpg"
"1423","1C4RJHBG7SC303775",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG7SC303775/3.jpg"
"1424","1C4RJHBG7SC303775",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG7SC303775/4.jpg"
"1425","1C4RJHBG7SC303775",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG7SC303775/5.jpg"
"1426","1C4RJHBG8N8572035",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8N8572035/1.jpg"
"1427","1C4RJHBG8N8572035",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8N8572035/2.jpg"
"1428","1C4RJHBG8N8572035",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8N8572035/3.jpg"
"1429","1C4RJHBG8N8572035",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8N8572035/4.jpg"
"1430","1C4RJHBG8N8572035",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8N8572035/5.jpg"
"1431","1C4RJHBG8PC531288",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC531288/1.jpg"
"1432","1C4RJHBG8PC531288",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC531288/2.jpg"
"1433","1C4RJHBG8PC531288",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC531288/3.jpg"
"1434","1C4RJHBG8PC531288",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC531288/4.jpg"
"1435","1C4RJHBG8PC531288",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC531288/5.jpg"
"1436","1C4RJHBG8PC533574",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533574/1.jpg"
"1437","1C4RJHBG8PC533574",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533574/2.jpg"
"1438","1C4RJHBG8PC533574",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533574/3.jpg"
"1439","1C4RJHBG8PC533574",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533574/4.jpg"
"1440","1C4RJHBG8PC533574",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533574/5.jpg"
"1441","1C4RJHBG8PC533655",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533655/1.jpg"
"1442","1C4RJHBG8PC533655",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533655/2.jpg"
"1443","1C4RJHBG8PC533655",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533655/3.jpg"
"1444","1C4RJHBG8PC533655",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533655/4.jpg"
"1445","1C4RJHBG8PC533655",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC533655/5.jpg"
"1446","1C4RJHBG8PC543277",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC543277/1.jpg"
"1447","1C4RJHBG8PC543277",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC543277/2.jpg"
"1448","1C4RJHBG8PC543277",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC543277/3.jpg"
"1449","1C4RJHBG8PC543277",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC543277/4.jpg"
"1450","1C4RJHBG8PC543277",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8PC543277/5.jpg"
"1451","1C4RJHBG8RC195743",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8RC195743/1.jpg"
"1452","1C4RJHBG8RC195743",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8RC195743/2.jpg"
"1453","1C4RJHBG8RC195743",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8RC195743/3.jpg"
"1454","1C4RJHBG8RC195743",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8RC195743/4.jpg"
"1455","1C4RJHBG8RC195743",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG8RC195743/5.jpg"
"1456","1C4RJHBG9PC632212",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9PC632212/1.jpg"
"1457","1C4RJHBG9PC632212",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9PC632212/2.jpg"
"1458","1C4RJHBG9PC632212",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9PC632212/3.jpg"
"1459","1C4RJHBG9PC632212",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9PC632212/4.jpg"
"1460","1C4RJHBG9PC632212",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9PC632212/5.jpg"
"1461","1C4RJHBG9RC141237",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC141237/1.jpg"
"1462","1C4RJHBG9RC141237",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC141237/2.jpg"
"1463","1C4RJHBG9RC141237",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC141237/3.jpg"
"1464","1C4RJHBG9RC141237",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC141237/4.jpg"
"1465","1C4RJHBG9RC141237",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC141237/5.jpg"
"1466","1C4RJHBG9RC148401",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC148401/1.jpg"
"1467","1C4RJHBG9RC148401",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC148401/2.jpg"
"1468","1C4RJHBG9RC148401",3,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC148401/3.jpg"
"1469","1C4RJHBG9RC148401",4,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC148401/4.jpg"
"1470","1C4RJHBG9RC148401",5,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBG9RC148401/5.jpg"
"1471","1C4RJHBGXPC587054",1,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBGXPC587054/1.jpg"
"1472","1C4RJHBGXPC587054",2,"https://storage.googleapis.com/bronze-car-recsys/images/post_images/1C4RJHBGXPC587054/2.jpg"
